site,time,timeout,spp,type,defac,final_N,N_remaining,mass_remaining,cellulose,lignin,carbon,nitrogen,CN,LIG_N
LVW,7,6.873333333,TRAE,L,0.146545203,1.789113936,1.92133234,42.65533333,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LVW,8,7.8825,TRAE,L,0.146545203,1.664623688,2.138608933,50.31675,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
LVW,9,8.89,TRAE,L,0.146545203,2.053154089,2.097914432,40.4365,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
MTV,1,0.5,ACSA,L,0.45,1.623463882,0.987030211,51.84425,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
MTV,2,1.02,ACSA,L,0.45,2.071601233,0.863579991,36.288,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
MTV,3,1.51,ACSA,L,0.45,2.108686677,0.771470298,31.1335,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
MTV,4,2.03,ACSA,L,0.45,2.404785994,0.788128733,27.92925,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
MTV,6,3.71,ACSA,L,0.45,2.409924165,0.707075567,25.024,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
MTV,7,4.13,ACSA,L,0.45,2.650363339,0.484655598,15.42566667,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
MTV,8,4.62,ACSA,L,0.45,2.864916384,0.379913268,11.43275,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
MTV,9,5.4,ACSA,L,0.45,2.728314763,0.520308811,16.25225,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
MTV,1,0.5,DRGL,L,0.45,3.187674281,0.504438377,33.9,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
MTV,2,1.02,DRGL,L,0.45,3.004578143,0.25366425,18.0265,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
MTV,3,1.51,DRGL,L,0.45,2.737456744,0.328371079,25.6415,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
MTV,4,2.03,DRGL,L,0.45,2.911191663,0.24641116,18.08525,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
MTV,7,4.13,DRGL,L,0.45,2.925540023,0.140361045,10.359,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
MTV,8,4.62,DRGL,L,0.45,3.104598392,0.108702186,7.7195,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
MTV,9,5.4,DRGL,L,0.45,3.102957689,0.177650292,12.16033333,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
MTV,1,0.5,PIEL,L,0.45,0.412391512,1.017511439,90.2585,41.338,21.418,54.26,0.36,163.8340763,61.36991993
MTV,2,1.02,PIEL,L,0.45,0.797945848,1.762404855,80.631,41.338,21.418,54.26,0.36,163.8340763,61.36991993
MTV,3,1.51,PIEL,L,0.45,0.866957898,1.710698407,72.16775,41.338,21.418,54.26,0.36,163.8340763,61.36991993
MTV,4,2.03,PIEL,L,0.45,1.031559615,1.672454036,59.868,41.338,21.418,54.26,0.36,163.8340763,61.36991993
MTV,6,3.71,PIEL,L,0.45,1.611483249,1.755675533,39.30733333,41.338,21.418,54.26,0.36,163.8340763,61.36991993
MTV,7,4.13,PIEL,L,0.45,1.887998679,2.205605002,42.652,41.338,21.418,54.26,0.36,163.8340763,61.36991993
MTV,8,4.62,PIEL,L,0.45,1.822038575,1.372215771,27.441,41.338,21.418,54.26,0.36,163.8340763,61.36991993
MTV,9,5.4,PIEL,L,0.45,2.025185077,1.718237829,31.35666667,41.338,21.418,54.26,0.36,163.8340763,61.36991993
MTV,1,0.5,QUPR,L,0.45,1.686810419,1.042730955,66.6555,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
MTV,2,1.02,QUPR,L,0.45,2.019230393,0.853280613,45.612,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
MTV,3,1.51,QUPR,L,0.45,2.093944497,0.875958814,45.09275,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
MTV,4,2.03,QUPR,L,0.45,2.334614097,0.783693966,36.1165,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
MTV,6,3.71,QUPR,L,0.45,2.603706845,0.693639248,29.0665,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
MTV,7,4.13,QUPR,L,0.45,2.784113771,0.448681345,17.587,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
MTV,8,4.62,QUPR,L,0.45,2.913361858,0.179524254,6.96575,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
MTV,9,5.4,QUPR,L,0.45,2.873391368,0.45719334,17.19933333,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
MTV,1,0.5,THPL,L,0.45,1.116928277,1.204361309,72.71075,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
MTV,2,1.02,THPL,L,0.45,1.360293202,1.185968026,58.62033333,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
MTV,3,1.51,THPL,L,0.45,1.587441899,1.063466634,45.16975,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
MTV,4,2.03,THPL,L,0.45,2.191833284,1.200767911,37.559,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
MTV,6,3.71,THPL,L,0.45,2.080862534,0.719848651,23.26,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
MTV,7,4.13,THPL,L,0.45,2.518694732,0.961540695,25.5955,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
MTV,8,4.62,THPL,L,0.45,2.485344027,0.480391921,13.46175,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
MTV,9,5.4,THPL,L,0.45,2.569723542,0.505302181,13.221,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
MTV,1,0.5,TRAE,L,0.45,1.488411476,1.578402347,42.70475,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
MTV,2,1.02,TRAE,L,0.45,2.059613302,1.642836517,32.71333333,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
MTV,3,1.51,TRAE,L,0.45,2.123769944,1.383804746,26.539,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
MTV,4,2.03,TRAE,L,0.45,2.742354136,1.196633818,17.0625,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
MTV,7,4.13,TRAE,L,0.45,2.944843956,1.221126587,16.2505,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
MTV,8,4.62,TRAE,L,0.45,3.206840876,0.569813016,7.1835,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
MTV,9,5.4,TRAE,L,0.45,3.107972262,0.838253882,10.64566667,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
NIN,1,1.0125,ACSA,L,0.496289467,2.236434202,0.473469343,18.18525,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NIN,2,2.06,ACSA,L,0.496289467,0.85099479,0.091302279,9.139,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NIN,3,2.956666667,ACSA,L,0.496289467,0.883735687,0.19113125,13.93733333,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NIN,4,4.08,ACSA,L,0.496289467,2.1667761,0.467388702,18.336,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NIN,1,1.0125,DRGL,L,0.496289467,4.087676718,0.249161001,13.06625,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NIN,3,2.955,DRGL,L,0.496289467,0,0,0.65525,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NIN,1,1.0125,PIRE,L,0.496289467,1.024292401,0.750274516,45.1915,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NIN,2,2.07,PIRE,L,0.496289467,1.44882002,0.725386071,30.05466667,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NIN,3,2.95,PIRE,L,0.496289467,1.22818608,0.648574714,32.27833333,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NIN,4,4.05,PIRE,L,0.496289467,1.372059766,0.154130401,5.343333333,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NIN,5,5.065,PIRE,L,0.496289467,1.605933866,0.149098691,5.539,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NIN,1,1.0125,QUPR,L,0.496289467,1.767789432,0.446657385,27.23825,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NIN,2,2.06,QUPR,L,0.496289467,2.320481614,0.580741773,26.962,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NIN,3,2.955,QUPR,L,0.496289467,1.895756843,0.361379252,21.65525,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NIN,4,4.0575,QUPR,L,0.496289467,1.898666864,0.128203329,5.939,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NIN,5,5.075,QUPR,L,0.496289467,1.418971946,0.085137911,6.437,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NIN,1,1.025,RHMA,L,0.496289467,1.705459125,0.934082241,25.2215,36.902,16.952,50.7975,0.4175,126.283126,41.38436101
NIN,2,2.075,RHMA,L,0.496289467,2.021154748,0.826441931,18.136,36.902,16.952,50.7975,0.4175,126.283126,41.38436101
NIN,4,4.05,RHMA,L,0.496289467,2.25447336,0.139279581,2.189,36.902,16.952,50.7975,0.4175,126.283126,41.38436101
NIN,1,1.0125,THPL,L,0.496289467,0.889308687,0.676087869,51.12775,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NIN,2,2.065,THPL,L,0.496289467,1.215825351,0.477515258,26.0415,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NIN,3,2.955,THPL,L,0.496289467,1.538784352,0.38263163,17.2305,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NIN,4,4.05,THPL,L,0.496289467,1.355031308,0.199240763,9.978666667,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NIN,5,5.06,THPL,L,0.496289467,0.588623899,0.157013886,15.994,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NIN,1,1.0125,TRAE,L,0.496289467,1.40210863,0.236923589,6.72825,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
NLK,1,1.03,ACSA,L,0.203254707,1.089527891,0.848712073,66.3845,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NLK,2,2.08,ACSA,L,0.203254707,1.39023253,0.829883249,50.9905,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NLK,1,1.03,DRGL,L,0.203254707,3.004685839,0.81852731,58.24925,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NLK,2,2.08,DRGL,L,0.203254707,3.481295345,0.740541879,45.6895,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NLK,1,1.03,PIRE,L,0.203254707,0.595370493,0.858700887,86.63975,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NLK,2,2.08,PIRE,L,0.203254707,0.785118972,0.980766755,75.2195,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NLK,1,1.03,QUPR,L,0.203254707,0.987561642,0.698112953,76.25175,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NLK,2,2.08,QUPR,L,0.203254707,1.206297652,0.764750447,68.451,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NLK,1,1.03,THPL,L,0.203254707,0.771821049,0.961326655,83.8425,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NLK,2,2.08,THPL,L,0.203254707,1.028768939,1.03886797,68.48525,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NLK,1,1.03,TRAE,L,0.203254707,0.53002413,0.969750373,72.77075,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
NLK,2,2.08,TRAE,L,0.203254707,0.825585468,1.356741018,65.458,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
NWT,1,0.9,ACSA,L,0.095030175,0.677259128,0.613832848,77.442,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NWT,2,1.87,ACSA,L,0.095030175,0.934658877,0.682900857,62.61,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NWT,3,2.9,ACSA,L,0.095030175,1.304067451,0.834636248,55.11266667,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NWT,4,3.88,ACSA,L,0.095030175,1.210961423,0.863346692,60.8645,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NWT,5,4.94,ACSA,L,0.095030175,1.392340238,0.836091186,51.14275,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NWT,6,5.91,ACSA,L,0.095030175,1.625010931,1.027994004,53.54766667,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NWT,7,6.9,ACSA,L,0.095030175,2.134004791,1.079549428,43.33633333,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NWT,8,7.87,ACSA,L,0.095030175,2.18803651,1.143821074,44.241,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NWT,9,7.87,ACSA,L,0.095030175,2.358543888,1.062125719,38.224,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
NWT,1,0.9,DRGL,L,0.095030175,2.032431605,0.73406766,77.26325,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NWT,2,1.87,DRGL,L,0.095030175,2.62204329,0.702215177,57.99,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NWT,3,2.9,DRGL,L,0.095030175,3.096157707,0.770945694,54.70133333,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NWT,4,3.88,DRGL,L,0.095030175,3.281697408,0.813797568,53.0475,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NWT,5,4.94,DRGL,L,0.095030175,3.469197151,0.8102507,49.86233333,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NWT,6,5.91,DRGL,L,0.095030175,4.370344834,0.907517192,43.758,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NWT,7,6.9,DRGL,L,0.095030175,3.952913584,0.763241203,41.227,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NWT,8,7.87,DRGL,L,0.095030175,4.720335853,0.816853798,37.13625,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NWT,9,7.87,DRGL,L,0.095030175,4.333154879,0.749682103,37.587,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
NWT,1,0.9,PIRE,L,0.095030175,0.551557013,0.859838658,93.545,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NWT,2,1.87,PIRE,L,0.095030175,0.567791687,0.853455958,90.093,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NWT,3,2.9,PIRE,L,0.095030175,0.538174926,0.752627704,84.01633333,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NWT,4,3.88,PIRE,L,0.095030175,0.654098967,0.888228554,81.49775,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NWT,5,4.94,PIRE,L,0.095030175,0.725882465,0.976683241,80.823,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NWT,6,5.91,PIRE,L,0.095030175,0.902833378,1.046807596,69.43975,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NWT,7,6.9,PIRE,L,0.095030175,0.901258262,1.143398828,76.47175,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NWT,8,7.87,PIRE,L,0.095030175,0.926902805,0.927059033,60.881,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NWT,9,7.87,PIRE,L,0.095030175,1.198893335,1.159937356,58.12125,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
NWT,1,0.9,QUPR,L,0.095030175,0.77149535,0.56084506,78.37775,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NWT,2,1.87,QUPR,L,0.095030175,0.892636654,0.587304854,70.88225,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NWT,3,2.9,QUPR,L,0.095030175,1.051403805,0.644963245,65.99533333,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NWT,4,3.88,QUPR,L,0.095030175,1.080698003,0.691154917,68.8655,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NWT,5,4.94,QUPR,L,0.095030175,1.356116601,0.755162332,60.05675,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NWT,6,5.91,QUPR,L,0.095030175,1.571305029,0.797781191,55.0075,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NWT,7,6.9,QUPR,L,0.095030175,1.604462902,0.772075344,51.92466667,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NWT,8,7.87,QUPR,L,0.095030175,2.331946242,0.828466154,41.5695,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NWT,9,7.87,QUPR,L,0.095030175,1.681310764,0.792237233,50.84925,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
NWT,4,3.88,SPAL,L,0.095030175,1.061255658,0.863322841,65.96775,58.773,7.124,42.72375,0.71125,62.56573713,7.558425838
NWT,8,7.87,SPAL,L,0.095030175,1.729351767,1.123029743,52.6005,58.773,7.124,42.72375,0.71125,62.56573713,7.558425838
NWT,1,0.9,THPL,L,0.095030175,0.561744871,0.755573902,90.407,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NWT,2,1.87,THPL,L,0.095030175,0.631928729,0.7902023,84.1075,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NWT,3,2.9,THPL,L,0.095030175,0.802083395,0.942753105,78.96566667,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NWT,4,3.88,THPL,L,0.095030175,0.775277127,0.951837764,82.62075,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NWT,5,4.94,THPL,L,0.095030175,2.915477716,3.12676661,72.275,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NWT,6,5.91,THPL,L,0.095030175,1.054579858,1.037475316,65.04,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NWT,7,6.9,THPL,L,0.095030175,1.075118006,1.005493418,62.22225,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NWT,8,7.87,THPL,L,0.095030175,0.845037771,0.720813746,65.3265,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NWT,9,7.87,THPL,L,0.095030175,1.295476956,1.27104336,66.85133333,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
NWT,1,0.9,TRAE,L,0.095030175,0.486281083,1.094116633,87.92225,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
NWT,2,1.87,TRAE,L,0.095030175,0.594468859,1.133964103,74.65875,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
NWT,3,2.9,TRAE,L,0.095030175,0.734407794,1.294615756,70.17166667,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
NWT,4,3.88,TRAE,L,0.095030175,0.777777383,1.297904017,65.68225,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
NWT,5,4.94,TRAE,L,0.095030175,1.129827938,1.65361381,57.85925,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
NWT,6,5.91,TRAE,L,0.095030175,1.39968447,1.57853018,44.1785,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
NWT,7,6.9,TRAE,L,0.095030175,1.423590716,1.429955448,39.836,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
NWT,8,7.87,TRAE,L,0.095030175,1.383637603,1.709188585,48.68325,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
NWT,9,7.87,TRAE,L,0.095030175,1.522488539,1.599079375,41.1345,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
OLY,1,1.01,ACSA,L,0.21083849,1.463283892,0.909777599,53.02925,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
OLY,2,2,ACSA,L,0.21083849,1.921518627,0.894077471,39.558,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
OLY,3,3.01,ACSA,L,0.21083849,1.735323784,0.837022875,41.34475,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
OLY,4,4,ACSA,L,0.21083849,1.801730958,0.741503627,35.42375,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
OLY,5,5,ACSA,L,0.21083849,1.943715413,0.701090321,30.795,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
OLY,6,6.02,ACSA,L,0.21083849,2.223047262,0.701437931,26.81675,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
OLY,7,6.99,ACSA,L,0.21083849,2.575893765,0.501734885,16.152,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
OLY,8,7.99,ACSA,L,0.21083849,2.529323649,0.67040802,22.41633333,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
OLY,9,8.99,ACSA,L,0.21083849,2.258778479,0.514221009,19.48025,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
OLY,10,10.02,ACSA,L,0.21083849,2.340710913,0.518636571,18.64633333,27.328,15.87,49.7675,0.8075,61.83272048,19.74749408
OLY,1,1.01,DRGL,L,0.21083849,3.275319991,0.650514274,42.60725,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
OLY,2,2,DRGL,L,0.21083849,3.679280767,0.470399649,27.28733333,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
OLY,3,3.01,DRGL,L,0.21083849,3.117041868,0.263172117,18.0385,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
OLY,4,4,DRGL,L,0.21083849,2.805537676,0.26926051,20.75566667,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
OLY,5,5,DRGL,L,0.21083849,2.392387828,0.104875902,9.388333333,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
OLY,6,6.02,DRGL,L,0.21083849,2.704249323,0.150282342,11.958,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
OLY,7,6.99,DRGL,L,0.21083849,2.809572197,0.03299126,2.863666667,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
OLY,8,7.99,DRGL,L,0.21083849,3.059785813,0.146248037,10.7645,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
OLY,9,8.99,DRGL,L,0.21083849,2.738268251,0.122365558,10.45233333,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
OLY,10,10.02,DRGL,L,0.21083849,2.984293194,0.207031954,14.823,39.8175,10.90875,47.79333333,1.973333333,24.24524092,5.45215754
OLY,4,4,FAGR,L,0.21083849,1.570429741,0.839808238,49.597,49.114,26.028,49.4075,0.85,58.39817258,30.15031443
OLY,5,5,FAGR,L,0.21083849,1.551421517,0.90730891,53.75933333,49.114,26.028,49.4075,0.85,58.39817258,30.15031443
OLY,1,1.01,PIRE,L,0.21083849,0.76143586,0.920812596,73.42525,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
OLY,2,2,PIRE,L,0.21083849,1.129572249,1.123860002,60.0065,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
OLY,3,3.01,PIRE,L,0.21083849,1.571837659,0.96099779,40.66966667,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
OLY,4,4,PIRE,L,0.21083849,1.373980453,0.917103119,40.2245,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
OLY,5,5,PIRE,L,0.21083849,1.552160545,1.005231976,39.50275,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
OLY,6,6.02,PIRE,L,0.21083849,1.766289933,1.152256602,38.06,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
OLY,7,6.99,PIRE,L,0.21083849,1.869851606,0.930428882,31.27425,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
OLY,8,7.99,PIRE,L,0.21083849,1.911002016,0.818606774,25.5635,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
OLY,9,8.99,PIRE,L,0.21083849,2.003712941,0.88928351,27.012,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
OLY,10,10.02,PIRE,L,0.21083849,2.259033079,0.767583964,20.33866667,44.58,19.176,53.41,0.5875,92.72093358,30.0547452
OLY,1,1.01,QUPR,L,0.21083849,1.17555172,0.660838302,61.14325,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
OLY,2,2,QUPR,L,0.21083849,1.621366097,0.719581857,47.84975,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
OLY,3,3.01,QUPR,L,0.21083849,1.381306551,0.643863194,50.13433333,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
OLY,4,4,QUPR,L,0.21083849,1.684681859,0.508706137,33.10875,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
OLY,5,5,QUPR,L,0.21083849,1.805905993,0.454642542,29.19725,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
OLY,6,6.02,QUPR,L,0.21083849,2.042525558,0.523412026,27.80025,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
OLY,7,6.99,QUPR,L,0.21083849,2.015792049,0.338019144,18.675,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
OLY,8,7.99,QUPR,L,0.21083849,2.466188403,0.525027422,24.061,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
OLY,9,8.99,QUPR,L,0.21083849,2.03846698,0.295009904,15.2245,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
OLY,10,10.02,QUPR,L,0.21083849,2.260838788,0.402667402,19.224,39.38125,23.51,51.47833333,1.026666667,50.5482187,23.34732617
OLY,1,1.01,THPL,L,0.21083849,0.897253589,0.917827274,69.339,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
OLY,2,2,THPL,L,0.21083849,1.19089825,1.131384224,64.005,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
OLY,3,3.01,THPL,L,0.21083849,1.089753661,0.852132093,52.308,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
OLY,4,4,THPL,L,0.21083849,1.567752836,0.921898789,40.3275,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
OLY,5,5,THPL,L,0.21083849,1.984358301,0.856231056,29.52,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
OLY,6,6.02,THPL,L,0.21083849,1.662727022,1.103206473,45.059,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
OLY,7,6.99,THPL,L,0.21083849,2.973295708,0.572434666,14.42625,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
OLY,8,7.99,THPL,L,0.21083849,2.288566334,0.787952838,23.213,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
OLY,9,8.99,THPL,L,0.21083849,2.431949129,0.589913727,16.11125,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
OLY,10,10.02,THPL,L,0.21083849,2.401982307,0.804919042,22.59625,35.92,26.67142857,51.1275,0.6225,83.1161045,33.47281746
OLY,1,1.01,TRAE,L,0.21083849,0.656851893,1.357705286,78.83425,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
OLY,2,2,TRAE,L,0.21083849,1.010607079,1.54810071,60.69325,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
OLY,3,3.01,TRAE,L,0.21083849,1.110554251,1.336433699,47.82875,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
OLY,4,4,TRAE,L,0.21083849,1.551200628,1.450834079,36.28525,73.152,16.208,47.3225,0.3775,133.3215956,43.17563236
